Patient County,Service year,Disposition,Encounters,AnnotationCode,AnnotationDesc
Yuba,2023,Psychiatric_Care,425,,
Yuba,2023,Rehab,3,,
Yuba,2023,Residential Care facility,15,,
Yuba,2023,Routine (Home),33809,,
Yuba,2023,Skilled Nursing/Intermediate Care (SN/IC),153,,
Alameda,2024,Other,,2,Cell suppressed for complementary cell
Alameda,2024,Critical Access Hospital,14,,
Alameda,2024,Invalid/Blank,64,,
Alameda,2024,Rehab,123,,
Alameda,2024,Residential Care facility,213,,
Alameda,2024,Hospice_Care,323,,
Alameda,2024,Childrens_or_Cancer,511,,
Alameda,2024,Died,657,,
Alameda,2024,Not_Defined_Elsewhere,2737,,
Alameda,2024,Prison/Jail,2941,,
Alameda,2024,Home Health Service,3288,,
Alameda,2024,Psychiatric_Care,4576,,
Alameda,2024,Skilled Nursing/Intermediate Care (SN/IC),4683,,
Alameda,2024,Acute Care,4962,,
Alameda,2024,Left Against Medical Advice,7014,,
Alameda,2024,Routine (Home),462417,,
Alameda,2024,Disaster_Care_Site,,1,Cell suppressed for small numbers
Alpine,2024,Routine (Home),280,,
Alpine,2024,Not_Defined_Elsewhere,,1,Cell suppressed for small numbers
Alpine,2024,Acute Care,,1,Cell suppressed for small numbers
Alpine,2024,Left Against Medical Advice,,1,Cell suppressed for small numbers
Alpine,2024,Psychiatric_Care,,1,Cell suppressed for small numbers
Amador,2024,Died,20,,
Amador,2024,Psychiatric_Care,102,,
Amador,2024,Not_Defined_Elsewhere,106,,
Amador,2024,Home Health Service,113,,
Amador,2024,Skilled Nursing/Intermediate Care (SN/IC),144,,
Amador,2024,Left Against Medical Advice,356,,
Amador,2024,Acute Care,657,,
Amador,2024,Prison/Jail,817,,
Amador,2024,Routine (Home),20027,,
Amador,2024,Critical Access Hospital,,1,Cell suppressed for small numbers
Amador,2024,Other,,1,Cell suppressed for small numbers
Amador,2024,Childrens_or_Cancer,,1,Cell suppressed for small numbers
Amador,2024,Rehab,,1,Cell suppressed for small numbers
Amador,2024,Residential Care facility,,1,Cell suppressed for small numbers
Amador,2024,Hospice_Care,,1,Cell suppressed for small numbers
Butte,2024,Rehab,11,,
Butte,2024,Other,18,,
Butte,2024,Home Health Service,29,,
Butte,2024,Residential Care facility,51,,
Butte,2024,Critical Access Hospital,61,,
Butte,2024,Died,101,,
Butte,2024,Skilled Nursing/Intermediate Care (SN/IC),158,,
Butte,2024,Psychiatric_Care,494,,
Butte,2024,Prison/Jail,690,,
Butte,2024,Acute Care,972,,
Butte,2024,Left Against Medical Advice,2912,,
Butte,2024,Routine (Home),65930,,
Butte,2024,Invalid/Blank,,1,Cell suppressed for small numbers
Butte,2024,Hospice_Care,,1,Cell suppressed for small numbers
Butte,2024,Not_Defined_Elsewhere,,1,Cell suppressed for small numbers
Butte,2024,Childrens_or_Cancer,,1,Cell suppressed for small numbers
Calaveras,2024,Hospice_Care,11,,
Calaveras,2024,Rehab,14,,
Calaveras,2024,Invalid/Blank,19,,
Calaveras,2024,Died,26,,
Calaveras,2024,Not_Defined_Elsewhere,55,,
Calaveras,2024,Home Health Service,77,,
Calaveras,2024,Prison/Jail,137,,
Calaveras,2024,Psychiatric_Care,159,,
Calaveras,2024,Skilled Nursing/Intermediate Care (SN/IC),161,,
Calaveras,2024,Left Against Medical Advice,410,,
Calaveras,2024,Acute Care,721,,
Calaveras,2024,Routine (Home),19015,,
Calaveras,2024,Residential Care facility,,1,Cell suppressed for small numbers
Calaveras,2024,Other,,1,Cell suppressed for small numbers
Calaveras,2024,Childrens_or_Cancer,,1,Cell suppressed for small numbers
Colusa,2024,Died,10,,
Colusa,2024,Not_Defined_Elsewhere,19,,
Colusa,2024,Skilled Nursing/Intermediate Care (SN/IC),28,,
Colusa,2024,Psychiatric_Care,47,,
Colusa,2024,Prison/Jail,79,,
Colusa,2024,Acute Care,241,,
Colusa,2024,Left Against Medical Advice,260,,
Colusa,2024,Routine (Home),8862,,
Colusa,2024,Childrens_or_Cancer,,1,Cell suppressed for small numbers
Colusa,2024,Other,,1,Cell suppressed for small numbers
Colusa,2024,Rehab,,1,Cell suppressed for small numbers
Colusa,2024,Hospice_Care,,1,Cell suppressed for small numbers
Colusa,2024,Invalid/Blank,,1,Cell suppressed for small numbers
Colusa,2024,Residential Care facility,,1,Cell suppressed for small numbers
Colusa,2024,Critical Access Hospital,,1,Cell suppressed for small numbers
Colusa,2024,Home Health Service,,1,Cell suppressed for small numbers
Contra Costa,2024,Critical Access Hospital,12,,
Contra Costa,2024,Invalid/Blank,16,,
Contra Costa,2024,Rehab,81,,
Contra Costa,2024,Other,96,,
Contra Costa,2024,Residential Care facility,216,,
Contra Costa,2024,Childrens_or_Cancer,260,,
Contra Costa,2024,Not_Defined_Elsewhere,387,,
Contra Costa,2024,Died,415,,
Contra Costa,2024,Hospice_Care,627,,
Contra Costa,2024,Prison/Jail,1511,,
Contra Costa,2024,Psychiatric_Care,3086,,
Contra Costa,2024,Home Health Service,3245,,
Contra Costa,2024,Skilled Nursing/Intermediate Care (SN/IC),4390,,
Contra Costa,2024,Acute Care,6403,,
Contra Costa,2024,Left Against Medical Advice,7945,,
Contra Costa,2024,Routine (Home),403572,,
Del Norte,2024,Not_Defined_Elsewhere,17,,
Del Norte,2024,Died,29,,
Del Norte,2024,Home Health Service,29,,
Del Norte,2024,Psychiatric_Care,81,,
Del Norte,2024,Skilled Nursing/Intermediate Care (SN/IC),83,,
Del Norte,2024,Prison/Jail,208,,
Del Norte,2024,Left Against Medical Advice,338,,
Del Norte,2024,Acute Care,343,,
Del Norte,2024,Routine (Home),15564,,
Del Norte,2024,Residential Care facility,,1,Cell suppressed for small numbers
Del Norte,2024,Childrens_or_Cancer,,1,Cell suppressed for small numbers
Del Norte,2024,Critical Access Hospital,,1,Cell suppressed for small numbers
Del Norte,2024,Invalid/Blank,,1,Cell suppressed for small numbers
Del Norte,2024,Rehab,,1,Cell suppressed for small numbers
Del Norte,2024,Hospice_Care,,1,Cell suppressed for small numbers
El Dorado,2024,Childrens_or_Cancer,11,,
El Dorado,2024,Critical Access Hospital,20,,
El Dorado,2024,Hospice_Care,26,,
El Dorado,2024,Residential Care facility,75,,
El Dorado,2024,Died,87,,
El Dorado,2024,Not_Defined_Elsewhere,113,,
El Dorado,2024,Home Health Service,180,,
El Dorado,2024,Prison/Jail,337,,
El Dorado,2024,Skilled Nursing/Intermediate Care (SN/IC),391,,
El Dorado,2024,Psychiatric_Care,443,,
El Dorado,2024,Left Against Medical Advice,1282,,
El Dorado,2024,Acute Care,1960,,
El Dorado,2024,Routine (Home),59686,,
El Dorado,2024,Disaster_Care_Site,,1,Cell suppressed for small numbers
El Dorado,2024,Other,,1,Cell suppressed for small numbers
El Dorado,2024,Rehab,,1,Cell suppressed for small numbers
Fresno,2024,Critical Access Hospital,,2,Cell suppressed for complementary cell
Fresno,2024,Other,89,,
Fresno,2024,Rehab,117,,
Fresno,2024,Invalid/Blank,131,,
Fresno,2024,Hospice_Care,201,,
Fresno,2024,Not_Defined_Elsewhere,363,,
Fresno,2024,Childrens_or_Cancer,513,,
Fresno,2024,Died,565,,
Fresno,2024,Residential Care facility,904,,
Fresno,2024,Home Health Service,1341,,
Fresno,2024,Skilled Nursing/Intermediate Care (SN/IC),2280,,
Fresno,2024,Acute Care,3056,,
Fresno,2024,Prison/Jail,3119,,
Fresno,2024,Psychiatric_Care,3621,,
Fresno,2024,Left Against Medical Advice,14069,,
Fresno,2024,Routine (Home),335008,,
Fresno,2024,Disaster_Care_Site,,1,Cell suppressed for small numbers
Glenn,2024,Died,16,,
Glenn,2024,Skilled Nursing/Intermediate Care (SN/IC),23,,
Glenn,2024,Psychiatric_Care,78,,
Glenn,2024,Prison/Jail,126,,
Glenn,2024,Left Against Medical Advice,317,,
Glenn,2024,Acute Care,554,,
Glenn,2024,Routine (Home),11433,,
Glenn,2024,Critical Access Hospital,,1,Cell suppressed for small numbers
Glenn,2024,Not_Defined_Elsewhere,,1,Cell suppressed for small numbers
Glenn,2024,Rehab,,1,Cell suppressed for small numbers
Glenn,2024,Home Health Service,,1,Cell suppressed for small numbers
Glenn,2024,Other,,1,Cell suppressed for small numbers
Glenn,2024,Residential Care facility,,1,Cell suppressed for small numbers
Glenn,2024,Childrens_or_Cancer,,1,Cell suppressed for small numbers
Humboldt,2024,Residential Care facility,18,,
Humboldt,2024,Rehab,26,,
Humboldt,2024,Hospice_Care,31,,
Humboldt,2024,Childrens_or_Cancer,39,,
Humboldt,2024,Critical Access Hospital,59,,
Humboldt,2024,Died,94,,
Humboldt,2024,Home Health Service,110,,
Humboldt,2024,Not_Defined_Elsewhere,143,,
Humboldt,2024,Skilled Nursing/Intermediate Care (SN/IC),233,,
Humboldt,2024,Psychiatric_Care,441,,
Humboldt,2024,Prison/Jail,552,,
Humboldt,2024,Left Against Medical Advice,971,,
Humboldt,2024,Acute Care,1147,,
Humboldt,2024,Routine (Home),51568,,
Humboldt,2024,Invalid/Blank,,1,Cell suppressed for small numbers
Humboldt,2024,Other,,1,Cell suppressed for small numbers
Imperial,2024,Disaster_Care_Site,11,,
Imperial,2024,Hospice_Care,14,,
Imperial,2024,Critical Access Hospital,32,,
Imperial,2024,Not_Defined_Elsewhere,32,,
Imperial,2024,Psychiatric_Care,70,,
Imperial,2024,Other,97,,
Imperial,2024,Childrens_or_Cancer,98,,
Imperial,2024,Died,127,,
Imperial,2024,Home Health Service,217,,
Imperial,2024,Skilled Nursing/Intermediate Care (SN/IC),225,,
Imperial,2024,Prison/Jail,713,,
Imperial,2024,Acute Care,2411,,
Imperial,2024,Left Against Medical Advice,2787,,
Imperial,2024,Routine (Home),67097,,
Imperial,2024,Invalid/Blank,,1,Cell suppressed for small numbers
Imperial,2024,Residential Care facility,,1,Cell suppressed for small numbers
Imperial,2024,Rehab,,1,Cell suppressed for small numbers
Invalid/Blank,2024,Rehab,12,,
Invalid/Blank,2024,Not_Defined_Elsewhere,30,,
Invalid/Blank,2024,Skilled Nursing/Intermediate Care (SN/IC),31,,
Invalid/Blank,2024,Died,44,,
Invalid/Blank,2024,Home Health Service,49,,
Invalid/Blank,2024,Prison/Jail,232,,
Invalid/Blank,2024,Acute Care,234,,
Invalid/Blank,2024,Psychiatric_Care,561,,
Invalid/Blank,2024,Left Against Medical Advice,976,,
Invalid/Blank,2024,Routine (Home),9555,,
Invalid/Blank,2024,Hospice_Care,,1,Cell suppressed for small numbers
Invalid/Blank,2024,Childrens_or_Cancer,,1,Cell suppressed for small numbers
Invalid/Blank,2024,Critical Access Hospital,,1,Cell suppressed for small numbers
Invalid/Blank,2024,Other,,1,Cell suppressed for small numbers
Invalid/Blank,2024,Invalid/Blank,,1,Cell suppressed for small numbers
Invalid/Blank,2024,Residential Care facility,,1,Cell suppressed for small numbers
Inyo,2024,Died,15,,
Inyo,2024,Psychiatric_Care,15,,
Inyo,2024,Left Against Medical Advice,83,,
Inyo,2024,Prison/Jail,87,,
Inyo,2024,Skilled Nursing/Intermediate Care (SN/IC),102,,
Inyo,2024,Acute Care,422,,
Inyo,2024,Routine (Home),8482,,
Inyo,2024,Childrens_or_Cancer,,1,Cell suppressed for small numbers
Inyo,2024,Other,,1,Cell suppressed for small numbers
Inyo,2024,Hospice_Care,,1,Cell suppressed for small numbers
Inyo,2024,Rehab,,1,Cell suppressed for small numbers
Inyo,2024,Not_Defined_Elsewhere,,1,Cell suppressed for small numbers
Inyo,2024,Home Health Service,,1,Cell suppressed for small numbers
Kern,2024,Critical Access Hospital,26,,
Kern,2024,Invalid/Blank,82,,
Kern,2024,Residential Care facility,150,,
Kern,2024,Other,233,,
Kern,2024,Childrens_or_Cancer,237,,
Kern,2024,Hospice_Care,279,,
Kern,2024,Not_Defined_Elsewhere,303,,
Kern,2024,Rehab,312,,
Kern,2024,Died,350,,
Kern,2024,Home Health Service,716,,
Kern,2024,Skilled Nursing/Intermediate Care (SN/IC),1727,,
Kern,2024,Psychiatric_Care,3486,,
Kern,2024,Prison/Jail,4638,,
Kern,2024,Acute Care,5736,,
Kern,2024,Left Against Medical Advice,17265,,
Kern,2024,Routine (Home),308325,,
Kings,2024,Not_Defined_Elsewhere,10,,
Kings,2024,Critical Access Hospital,15,,
Kings,2024,Hospice_Care,22,,
Kings,2024,Rehab,25,,
Kings,2024,Other,41,,
Kings,2024,Residential Care facility,61,,
Kings,2024,Died,72,,
Kings,2024,Childrens_or_Cancer,77,,
Kings,2024,Invalid/Blank,120,,
Kings,2024,Skilled Nursing/Intermediate Care (SN/IC),275,,
Kings,2024,Home Health Service,289,,
Kings,2024,Psychiatric_Care,430,,
Kings,2024,Acute Care,1002,,
Kings,2024,Prison/Jail,1532,,
Kings,2024,Left Against Medical Advice,1964,,
Kings,2024,Routine (Home),54152,,
Lake,2024,Critical Access Hospital,12,,
Lake,2024,Other,13,,
Lake,2024,Died,54,,
Lake,2024,Home Health Service,58,,
Lake,2024,Childrens_or_Cancer,59,,
Lake,2024,Not_Defined_Elsewhere,83,,
Lake,2024,Skilled Nursing/Intermediate Care (SN/IC),125,,
Lake,2024,Psychiatric_Care,290,,
Lake,2024,Prison/Jail,296,,
Lake,2024,Left Against Medical Advice,571,,
Lake,2024,Acute Care,1848,,
Lake,2024,Routine (Home),40182,,
Lake,2024,Residential Care facility,,1,Cell suppressed for small numbers
Lake,2024,Rehab,,1,Cell suppressed for small numbers
Lake,2024,Hospice_Care,,1,Cell suppressed for small numbers
Lassen,2024,Residential Care facility,12,,
Lassen,2024,Home Health Service,14,,
Lassen,2024,Rehab,25,,
Lassen,2024,Not_Defined_Elsewhere,28,,
Lassen,2024,Psychiatric_Care,53,,
Lassen,2024,Left Against Medical Advice,59,,
Lassen,2024,Skilled Nursing/Intermediate Care (SN/IC),93,,
Lassen,2024,Prison/Jail,588,,
Lassen,2024,Acute Care,685,,
Lassen,2024,Routine (Home),10371,,
Lassen,2024,Critical Access Hospital,,1,Cell suppressed for small numbers
Lassen,2024,Hospice_Care,,1,Cell suppressed for small numbers
Lassen,2024,Died,,1,Cell suppressed for small numbers
Los Angeles,2024,Disaster_Care_Site,295,,
Los Angeles,2024,Rehab,423,,
Los Angeles,2024,Invalid/Blank,462,,
Los Angeles,2024,Other,498,,
Los Angeles,2024,Critical Access Hospital,792,,
Los Angeles,2024,Hospice_Care,1104,,
Los Angeles,2024,Residential Care facility,1597,,
Los Angeles,2024,Died,3010,,
Los Angeles,2024,Not_Defined_Elsewhere,4432,,
Los Angeles,2024,Childrens_or_Cancer,6853,,
Los Angeles,2024,Home Health Service,12498,,
Los Angeles,2024,Skilled Nursing/Intermediate Care (SN/IC),15030,,
Los Angeles,2024,Prison/Jail,25367,,
Los Angeles,2024,Psychiatric_Care,27326,,
Los Angeles,2024,Acute Care,51839,,
Los Angeles,2024,Left Against Medical Advice,96759,,
Los Angeles,2024,Routine (Home),2835731,,
Madera,2024,Rehab,11,,
Madera,2024,Hospice_Care,30,,
Madera,2024,Childrens_or_Cancer,32,,
Madera,2024,Not_Defined_Elsewhere,36,,
Madera,2024,Residential Care facility,59,,
Madera,2024,Died,68,,
Madera,2024,Home Health Service,210,,
Madera,2024,Skilled Nursing/Intermediate Care (SN/IC),224,,
Madera,2024,Psychiatric_Care,367,,
Madera,2024,Acute Care,497,,
Madera,2024,Prison/Jail,662,,
Madera,2024,Left Against Medical Advice,1086,,
Madera,2024,Routine (Home),45443,,
Madera,2024,Invalid/Blank,,1,Cell suppressed for small numbers
Madera,2024,Critical Access Hospital,,1,Cell suppressed for small numbers
Madera,2024,Other,,1,Cell suppressed for small numbers
Marin,2024,Critical Access Hospital,14,,
Marin,2024,Childrens_or_Cancer,28,,
Marin,2024,Rehab,51,,
Marin,2024,Not_Defined_Elsewhere,54,,
Marin,2024,Hospice_Care,57,,
Marin,2024,Died,71,,
Marin,2024,Residential Care facility,72,,
Marin,2024,Home Health Service,227,,
Marin,2024,Prison/Jail,291,,
Marin,2024,Skilled Nursing/Intermediate Care (SN/IC),319,,
Marin,2024,Psychiatric_Care,413,,
Marin,2024,Left Against Medical Advice,853,,
Marin,2024,Acute Care,939,,
Marin,2024,Routine (Home),72030,,
Marin,2024,Disaster_Care_Site,,1,Cell suppressed for small numbers
Marin,2024,Other,,1,Cell suppressed for small numbers
Marin,2024,Invalid/Blank,,1,Cell suppressed for small numbers
Mariposa,2024,Critical Access Hospital,10,,
Mariposa,2024,Prison/Jail,13,,
Mariposa,2024,Skilled Nursing/Intermediate Care (SN/IC),23,,
Mariposa,2024,Psychiatric_Care,62,,
Mariposa,2024,Left Against Medical Advice,193,,
Mariposa,2024,Acute Care,497,,
Mariposa,2024,Routine (Home),6787,,
Mariposa,2024,Invalid/Blank,,1,Cell suppressed for small numbers
Mariposa,2024,Not_Defined_Elsewhere,,1,Cell suppressed for small numbers
Mariposa,2024,Rehab,,1,Cell suppressed for small numbers
Mariposa,2024,Childrens_or_Cancer,,1,Cell suppressed for small numbers
Mariposa,2024,Residential Care facility,,1,Cell suppressed for small numbers
Mariposa,2024,Hospice_Care,,1,Cell suppressed for small numbers
Mariposa,2024,Died,,1,Cell suppressed for small numbers
Mariposa,2024,Home Health Service,,1,Cell suppressed for small numbers
Mendocino,2024,Critical Access Hospital,21,,
Mendocino,2024,Other,23,,
Mendocino,2024,Died,37,,
Mendocino,2024,Childrens_or_Cancer,44,,
Mendocino,2024,Not_Defined_Elsewhere,55,,
Mendocino,2024,Home Health Service,82,,
Mendocino,2024,Skilled Nursing/Intermediate Care (SN/IC),118,,
Mendocino,2024,Prison/Jail,211,,
Mendocino,2024,Left Against Medical Advice,375,,
Mendocino,2024,Psychiatric_Care,458,,
Mendocino,2024,Acute Care,1594,,
Mendocino,2024,Routine (Home),51400,,
Mendocino,2024,Rehab,,1,Cell suppressed for small numbers
Mendocino,2024,Residential Care facility,,1,Cell suppressed for small numbers
Mendocino,2024,Hospice_Care,,1,Cell suppressed for small numbers
Merced,2024,Residential Care facility,,2,Cell suppressed for complementary cell
Merced,2024,Rehab,13,,
Merced,2024,Hospice_Care,30,,
Merced,2024,Critical Access Hospital,36,,
Merced,2024,Childrens_or_Cancer,92,,
Merced,2024,Died,95,,
Merced,2024,Not_Defined_Elsewhere,149,,
Merced,2024,Home Health Service,231,,
Merced,2024,Skilled Nursing/Intermediate Care (SN/IC),524,,
Merced,2024,Prison/Jail,616,,
Merced,2024,Psychiatric_Care,830,,
Merced,2024,Acute Care,2605,,
Merced,2024,Left Against Medical Advice,4176,,
Merced,2024,Routine (Home),110244,,
Merced,2024,Other,,1,Cell suppressed for small numbers
Modoc,2024,Skilled Nursing/Intermediate Care (SN/IC),42,,
Modoc,2024,Left Against Medical Advice,85,,
Modoc,2024,Prison/Jail,108,,
Modoc,2024,Acute Care,381,,
Modoc,2024,Routine (Home),5468,,
Modoc,2024,Hospice_Care,,1,Cell suppressed for small numbers
Modoc,2024,Residential Care facility,,1,Cell suppressed for small numbers
Modoc,2024,Died,,1,Cell suppressed for small numbers
Modoc,2024,Home Health Service,,1,Cell suppressed for small numbers
Modoc,2024,Not_Defined_Elsewhere,,1,Cell suppressed for small numbers
Modoc,2024,Psychiatric_Care,,1,Cell suppressed for small numbers
Mono,2024,Skilled Nursing/Intermediate Care (SN/IC),10,,
Mono,2024,Prison/Jail,20,,
Mono,2024,Left Against Medical Advice,43,,
Mono,2024,Acute Care,107,,
Mono,2024,Routine (Home),4289,,
Mono,2024,Hospice_Care,,1,Cell suppressed for small numbers
Mono,2024,Residential Care facility,,1,Cell suppressed for small numbers
Mono,2024,Died,,1,Cell suppressed for small numbers
Mono,2024,Home Health Service,,1,Cell suppressed for small numbers
Mono,2024,Not_Defined_Elsewhere,,1,Cell suppressed for small numbers
Mono,2024,Other,,1,Cell suppressed for small numbers
Mono,2024,Psychiatric_Care,,1,Cell suppressed for small numbers
Monterey,2024,Hospice_Care,23,,
Monterey,2024,Residential Care facility,36,,
Monterey,2024,Rehab,39,,
Monterey,2024,Other,55,,
Monterey,2024,Home Health Service,87,,
Monterey,2024,Skilled Nursing/Intermediate Care (SN/IC),105,,
Monterey,2024,Died,145,,
Monterey,2024,Not_Defined_Elsewhere,313,,
Monterey,2024,Psychiatric_Care,383,,
Monterey,2024,Childrens_or_Cancer,411,,
Monterey,2024,Left Against Medical Advice,906,,
Monterey,2024,Acute Care,1286,,
Monterey,2024,Prison/Jail,3147,,
Monterey,2024,Routine (Home),164446,,
Monterey,2024,Invalid/Blank,,1,Cell suppressed for small numbers
Monterey,2024,Critical Access Hospital,,1,Cell suppressed for small numbers
Napa,2024,Other,12,,
Napa,2024,Residential Care facility,15,,
Napa,2024,Not_Defined_Elsewhere,16,,
Napa,2024,Rehab,21,,
Napa,2024,Hospice_Care,46,,
Napa,2024,Died,56,,
Napa,2024,Childrens_or_Cancer,80,,
Napa,2024,Critical Access Hospital,91,,
Napa,2024,Home Health Service,283,,
Napa,2024,Skilled Nursing/Intermediate Care (SN/IC),365,,
Napa,2024,Prison/Jail,366,,
Napa,2024,Left Against Medical Advice,440,,
Napa,2024,Psychiatric_Care,493,,
Napa,2024,Acute Care,1070,,
Napa,2024,Routine (Home),42993,,
Nevada,2024,Other,16,,
Nevada,2024,Not_Defined_Elsewhere,21,,
Nevada,2024,Died,57,,
Nevada,2024,Home Health Service,135,,
Nevada,2024,Residential Care facility,188,,
Nevada,2024,Skilled Nursing/Intermediate Care (SN/IC),239,,
Nevada,2024,Prison/Jail,310,,
Nevada,2024,Psychiatric_Care,401,,
Nevada,2024,Left Against Medical Advice,847,,
Nevada,2024,Acute Care,932,,
Nevada,2024,Routine (Home),31788,,
Nevada,2024,Rehab,,1,Cell suppressed for small numbers
Nevada,2024,Critical Access Hospital,,1,Cell suppressed for small numbers
Nevada,2024,Childrens_or_Cancer,,1,Cell suppressed for small numbers
Nevada,2024,Invalid/Blank,,1,Cell suppressed for small numbers
