county,year,oshpd_id,facility_name,city,discharges,patient_days,ed_visits,net_patient_rev,op_revenue,op_expense,medi_cal_trad,medi_cal_mc,medi_cal_total_rev,operating_margin,cost_per_discharge,cost_per_patient_day,ed_per_discharge,medi_cal_rev_share
LOS ANGELES,2023,106190758,PROVIDENCE ST. JOSEPH MEDICAL CENTER,BURBANK,4371.0,71276.0,66226.0,528248266.0,538056815.0,577736658.0,22309248.0,74308457.0,96617705.0,-0.07374656707953788,132174.93891557996,8105.626830910825,15.151223976206818,0.1829020769563681
LOS ANGELES,2023,106190766,COAST PLAZA HOSPITAL,NORWALK,,12386.0,10281.0,46792314.0,47267751.0,60607040.0,7435708.0,12824218.0,20259926.0,-0.2822069744761074,,4893.189084450186,,0.4329755096104031
LOS ANGELES,2023,106190782,"TARZANA TREATMENT CENTERS, INC.",TARZANA,3204.0,15474.0,,11819918.0,11819918.0,17696002.0,8635904.0,,8635904.0,-0.49713407487260064,5523.096754057428,1143.5958381801731,,0.7306230043220266
LOS ANGELES,2023,106190796,RONALD REAGAN UCLA MEDICAL CENTER,LOS ANGELES,,176824.0,41278.0,2624946700.0,2973136826.0,2752517029.0,284900607.0,199322208.0,484222815.0,0.07420438745727607,,15566.422142921776,,0.18446957989661275
LOS ANGELES,2023,106190812,VALLEY PRESBYTERIAN HOSPITAL,VAN NUYS,4518.0,70701.0,46882.0,494025156.0,499027972.0,544066544.0,50919259.0,328845930.0,379765189.0,-0.09025260010875703,120421.98849048252,7695.316105854231,10.376715360779105,0.768716297920667
LOS ANGELES,2023,106190818,USC VERDUGO HILLS HOSPITAL,GLENDALE,5445.0,29830.0,23435.0,162403034.0,166287455.0,220867774.0,843720.0,14664337.0,15508057.0,-0.328228722966504,40563.41120293848,7404.216359369762,4.303948576675849,0.09549117783107426
LOS ANGELES,2023,106190859,WEST HILLS HOSPITAL,WEST HILLS,3120.0,39073.0,60083.0,245938390.0,249161982.0,235563075.0,7920619.0,8555917.0,16476536.0,0.05457857932756371,75500.98557692308,6028.794180124382,19.257371794871794,0.06699456721661064
LOS ANGELES,2023,106190859,WEST HILLS HOSPITAL,WEST HILLS,790.0,9991.0,13970.0,69280679.0,70019904.0,68553862.0,6148552.0,5725315.0,11873867.0,0.020937503713229885,86777.04050632911,6861.5616054449,17.68354430379747,0.1713878554798806
LOS ANGELES,2023,106190878,WHITE MEMORIAL MEDICAL CENTER,LOS ANGELES,940.0,87161.0,61175.0,560802728.0,569173148.0,572717974.0,64102240.0,214423416.0,278525656.0,-0.006228027468365391,609274.4404255319,6570.80545197967,65.07978723404256,0.49665531584218686
LOS ANGELES,2023,106190883,WHITTIER HOSPITAL MEDICAL CENTER,WHITTIER,,29892.0,23547.0,121015587.0,127286471.0,121917446.0,21399049.0,38607715.0,60006764.0,0.04218064149174188,,4078.5978188143986,,0.495859793664431
LOS ANGELES,2023,106190930,RESNICK NEUROSPYCHIATRIC HOSPITAL AT UCLA,LOS ANGELES,1.0,24383.0,,76299333.0,78786495.0,93243843.0,3658079.0,368201.0,4026280.0,-0.18350033213179492,93243843.0,3824.133330599188,,0.05276953076378794
LOS ANGELES,2023,106190958,STATE OF CA - DEPT OF STATE HOSPITALS-METROPOLITAN,NORWALK,,275245.0,,332451886.0,332451886.0,332476605.0,,,0.0,-7.435361639067374e-05,,1207.929680829806,,0.0
LOS ANGELES,2023,106191216,USC NORRIS CANCER CENTER,LOS ANGELES,,13743.0,,507471676.0,580600976.0,484111988.0,8138204.0,47638753.0,55776957.0,0.16618812573267186,,35226.07785781853,,0.10991146824123442
LOS ANGELES,2023,106191225,TOM REDGATE MEMORIAL RECOVERY CENTER,LONG BEACH,,13838.0,,4921675.0,4926792.0,5600792.0,,,0.0,-0.13680301502478692,,404.7399913282266,,0.0
LOS ANGELES,2023,106191227,LOS ANGELES COUNTY/ HARBOR-UCLA MEDICAL CENTER,TORRANCE,10643.0,104096.0,70296.0,1242905939.0,1274520266.0,1442858319.0,258694516.0,718722255.0,977416771.0,-0.1320795419976476,135568.76059381754,13860.84305833077,6.604904632152588,0.7863964120940611
LOS ANGELES,2023,106191228,LOS ANGELES GENERAL MEDICAL CENTER,LOS ANGELES,15491.0,170365.0,100264.0,1900774761.0,1976185845.0,1939868913.0,440538259.0,1104159462.0,1544697721.0,0.018377285765853665,125225.54470337616,11386.546021776774,6.472403330966368,0.8126674199879067
LOS ANGELES,2023,106191230,MARTIN LUTHER KING JR. - LOS ANGELES,LOS ANGELES,,51317.0,113845.0,358642736.0,368127904.0,410645767.0,183227730.0,87059154.0,270286884.0,-0.11549752827213011,,8002.138998772337,,0.7536382501833245
LOS ANGELES,2023,106191231,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,SYLMAR,5564.0,62023.0,52524.0,910003194.0,930002128.0,771088500.0,176087167.0,583190776.0,759277943.0,0.17087447782700127,138585.28037383177,12432.299308321106,9.43997124370956,0.8343684373925395
LOS ANGELES,2023,106191300,KAISER FOUNDATION HOSPITALS - SO. CA. REGION,PASADENA,,,,9594366132.0,11784983579.0,11376140473.0,,,0.0,0.03469186895843701,,,,0.0
LOS ANGELES,2023,106191306,RANCHO LOS AMIGOS NATIONAL REHABILITATION CENTER,DOWNEY,461.0,38424.0,,259222914.0,262654030.0,386981713.0,101580297.0,112148435.0,213728732.0,-0.4733515149186936,839439.7245119306,10071.354179679367,,0.8244978374095432
LOS ANGELES,2023,106194010,AMERICN RECOVERY CENTER,POMONA,,27852.0,,8737025.0,8737025.0,9184544.0,,,0.0,-0.051220981970407545,,329.76245871032603,,0.0
LOS ANGELES,2023,106194219,KECK HOSPITAL OF USC,LOS ANGELES,,86279.0,,1460632293.0,1467072477.0,1575301459.0,66193136.0,238649077.0,304842213.0,-0.07377207581544726,,18258.225744387393,,0.20870565060141388
LOS ANGELES,2023,106194967,"STAR VIEW ADOLESCENT CENTER, INC.",TORRANCE,38.0,4205.0,,4761264.0,4761264.0,5409417.0,,,0.0,-0.13613044771304428,142353.07894736843,1286.424970273484,,0.0
LOS ANGELES,2023,106194981,LA CASA PSYCHIATRIC HEALTH FACILITY,LONG BEACH,,5758.0,,4421327.0,4421435.0,4421435.0,,,0.0,0.0,,767.8768669676971,,0.0
LOS ANGELES,2023,106196168,LONG BEACH MEMORIAL MEDICAL CENTER,LONG BEACH,2042.0,61025.0,,398753172.0,427668212.0,520032350.0,159588340.0,110554689.0,270143029.0,-0.2159714830523808,254668.14397649362,8521.628021302744,,0.6774692917050952
LOS ANGELES,2023,106196403,KAISER FOUNDATION HOSPITAL - DOWNEY,DOWNEY,2915.0,83196.0,91035.0,897602805.0,1001768936.0,945211918.0,15247099.0,64970026.0,80217125.0,0.05645714891682367,324257.9478559177,11361.266382999183,31.22984562607204,0.08936817549272252
LOS ANGELES,2023,106196404,JOYCE EISENBERG KEEFER MEDICAL CENTER,RESEDA,,85153.0,,52872937.0,61611567.0,51550291.0,4431315.0,36590965.0,41022280.0,0.16330173845440418,,605.3843199887261,,0.7758653543305151
LOS ANGELES,2023,106196405,LANCASTER HOSPITAL CORPORATION,PALMDALE,,49305.0,80580.0,249125769.0,250246943.0,274998143.0,13518419.0,69755662.0,83274081.0,-0.09890710233371362,,5577.489970591218,,0.33426522408446635
MADERA,2023,106200030,"UHS OF MADERA, INC.",MADERA,,1753.0,,2084787.0,2084787.0,6024666.0,,,0.0,-1.8898232769103032,,3436.774671990873,,0.0
MADERA,2023,106204019,VALLEY CHILDRENS HOSPITAL,MADERA,1473.0,66521.0,80767.0,728183090.0,761582402.0,740075662.0,230657371.0,219541164.0,450198535.0,0.028239544327075983,502427.4691106585,11125.444025195051,54.8316361167685,0.618249093095529
MARIN,2023,106210992,KAISER FOUNDATION HOSPITALS - SAN RAFAEL,SAN RAFAEL,696.0,18817.0,29071.0,219510873.0,276899253.0,323443839.0,1292071.0,5829218.0,7121289.0,-0.1680921327729259,464718.1594827586,17188.916352234683,41.76867816091954,0.032441623062562375
MARIN,2023,106211006,MARINHEALTH MEDICAL CENTER,GREENBRAE,6581.0,51507.0,32478.0,567703347.0,580168546.0,545940251.0,5836713.0,71082434.0,76919147.0,0.05899715735364944,82957.03555690625,10599.340885704856,4.935116243731955,0.1354917976201398
MARIN,2023,106214034,SUTTER WEST BAY HOSPITALS,NOVATO,250.0,6535.0,16256.0,101594637.0,101961939.0,100167266.0,2857752.0,8760440.0,11618192.0,0.017601401244438868,400669.064,15327.814231063505,65.024,0.11435831991800906
MARIPOSA,2023,106220733,JOHN C. FREMONT HLTHCARE DIST,MARIPOSA,261.0,8430.0,6657.0,24256395.0,24402203.0,31341054.0,5489254.0,6208925.0,11698179.0,-0.2843534659555123,120080.66666666667,3717.8,25.50574712643678,0.48227195343743373
MENDOCINO,2023,106231013,ADVENTIST HEALTH MENDOCINO COAST,FORT BRAGG,183.0,4986.0,9766.0,80555222.0,81967614.0,88750203.0,497298.0,3045319.0,3542617.0,-0.08274718110008668,484973.7868852459,17799.880264741274,53.36612021857923,0.04397749657992377
MENDOCINO,2023,106231396,UKIAH ADVENTIST HOSPITAL,UKIAH,394.0,13150.0,28967.0,246221294.0,249986646.0,248997740.0,9557521.0,96006213.0,105563734.0,0.003955835304898647,631973.959390863,18935.189353612168,73.52030456852792,0.4287351929845678
MENDOCINO,2023,106234038,WILLITS HOSPITAL INC.,WILLITS,261.0,6100.0,13554.0,93604987.0,94738244.0,91738484.0,-486436.0,14810539.0,14324103.0,0.03166366478145827,351488.44444444444,15039.095737704918,51.93103448275862,0.15302713518885483
MERCED,2023,106240924,MEMORIAL HOSPITAL LOS BANOS,LOS BANOS,253.0,4858.0,27729.0,109731214.0,110276120.0,80248260.0,5890989.0,35712711.0,41603700.0,0.2722970303996912,317186.79841897235,16518.785508439687,109.60079051383399,0.3791418912033544
MERCED,2023,106240942,MERCY MEDICAL CENTER,MERCED,,45946.0,63327.0,385234920.0,398264526.0,364805926.0,8814553.0,117668042.0,126482595.0,0.08401099725361932,,7939.884342489009,,0.3283258822954056
MERCED,2023,106244027,MARIE GREEN PSYCHIATRIC CENTER,MERCED,,3366.0,,13287159.0,13287159.0,5720500.0,,,0.0,0.5694715476799819,,1699.4949494949494,,0.0
MODOC,2023,106254005,MODOC MEDICAL CENTER,ALTURAS,313.0,18028.0,5827.0,37807256.0,41812437.0,42319508.0,1194096.0,20940236.0,22134332.0,-0.0121272768674067,135206.09584664536,2347.4322165520302,18.616613418530353,0.585451956629701
MONO,2023,106260011,SOUTHERN MONO HEALTHCARE DISTRICT,MAMMOTH LAKES,,1200.0,10276.0,99121206.0,99857142.0,94092999.0,3946919.0,8052996.0,11999915.0,0.057723893199346725,,78410.8325,,0.12106304477368848
MONTEREY,2023,106270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,1317.0,76205.0,47915.0,905254595.0,918097675.0,809605060.0,22044484.0,89291302.0,111335786.0,0.1181711030909647,614734.2900531511,10624.041204645364,36.381928625664386,0.12298836881352698
MONTEREY,2023,106270777,SOUTHERN MONTEREY COUNTY MEMORIAL HOSPITAL,KING CITY,48.0,14191.0,16931.0,69074234.0,72022077.0,68282393.0,11341979.0,22503564.0,33845543.0,0.05192413431787034,1422549.8541666667,4811.668874638855,352.7291666666667,0.48998795990991373
MONTEREY,2023,106270875,SALINAS VALLEY MEMORIAL HEALTHCARE SYSTEM,SALINAS,,47686.0,56286.0,637241310.0,651477781.0,578374001.0,10429452.0,55941696.0,66371148.0,0.11221223828660397,,12128.800926896783,,0.10415386912063186
MONTEREY,2023,106274043,NATIVIDAD MEDICAL CENTER,SALINAS,443.0,46278.0,53034.0,393971746.0,398991757.0,397335341.0,60233135.0,160986081.0,221219216.0,0.0041515043129073965,896919.5056433409,8585.836488180128,119.7155756207675,0.5615103576488452
NAPA,2023,106281047,QUEEN OF THE VALLEY MEDICAL CENTER,NAPA,1639.0,23967.0,28720.0,320881433.0,329130168.0,343573990.0,7563004.0,50489509.0,58052513.0,-0.04388483160862969,209624.15497254423,14335.293945842199,17.522879804759,0.18091577458144797
NAPA,2023,106281078,ST. HELENA HOSPITAL,ST. HELENA,,18948.0,6404.0,244576814.0,258182461.0,263299493.0,8631196.0,50420800.0,59051996.0,-0.019819440794624697,,13895.898933924425,,0.24144560162599876
NAPA,2023,106281266,DEPT OF STATE HOSPITALS-NAPA,NAPA,,395341.0,,452192161.0,452192161.0,452273848.0,,,0.0,-0.00018064665212097738,,1144.009470305382,,0.0
NEVADA,2023,106291023,SIERRA NEVADA MEMORIAL MINERS  HOSPITAL INC,GRASS VALLEY,,17424.0,24468.0,188169840.0,193787581.0,187912427.0,6332222.0,29884999.0,36217221.0,0.030317494906962072,,10784.689336547292,,0.19247091351090057
NEVADA,2023,106291053,TAHOE FOREST HOSPITAL DISTRICT,TRUCKEE,,14903.0,14078.0,267536830.0,271645593.0,269579834.0,12143159.0,18006952.0,30150111.0,0.0076046107620821955,,18088.96423538885,,0.11269517920205603
ORANGE,2023,106300032,CHILDRENS HOSPITAL OF ORANGE COUNTY,ORANGE,,80285.0,106699.0,1244356001.0,1338179975.0,1038891781.0,181253138.0,492646448.0,673899586.0,0.2236531704190238,,12940.048340287725,,0.5415649423946484
ORANGE,2023,106300225,ORANGE COAST MEMORIAL MEDICAL CENTER,FOUNTAIN VALLEY,1735.0,54885.0,32650.0,426706478.0,443066191.0,431873292.0,3734902.0,35502446.0,39237348.0,0.025262363112693472,248918.32391930837,7868.694397376333,18.818443804034583,0.09195395435266862
ORANGE,2023,106301097,"ANAHEIM COMMUNITY HOSPITAL, LLC",ANAHEIM,,17886.0,,16998933.0,19975959.0,26636787.0,11597984.0,9860.0,11607844.0,-0.33344221421359543,,1489.2534384434753,,0.6828572122732645
ORANGE,2023,106301098,ANAHEIM MEMORIAL MEDICAL CENTER,ANAHEIM,,31799.0,25207.0,163836255.0,164816818.0,177404592.0,12717165.0,70493106.0,83210271.0,-0.07637432971191083,,5578.936192962043,,0.507886798315794
ORANGE,2023,106301127,"THC ORANGE COUNTY, INC",BREA,,27875.0,,47128432.0,47279385.0,47158357.0,731234.0,8944298.0,9675532.0,0.002559847172292956,,1691.7796233183856,,0.2053013773087125
ORANGE,2023,106301140,"CHAPMAN GLOBAL MEDICAL CENTER, INC",ORANGE,,18392.0,4322.0,53345421.0,53648631.0,57427087.0,1009867.0,13743010.0,14752877.0,-0.07042968160734614,,3122.3948999565027,,0.27655376456772174
ORANGE,2023,106301155,COLLEGE HOSPITAL COSTA MESA,COSTA MESA,,41345.0,,100070913.0,100864462.0,87019291.0,88532334.0,175466.0,88707800.0,0.13726510532520364,,2104.7113556657396,,0.8864493921425499
ORANGE,2023,106301175,FOUNTAIN VALLEY REGIONAL HOSPITAL AND MEDICAL CENTER,FOUNTAIN VALLEY,,76922.0,35281.0,338423548.0,339935858.0,366616197.0,15986478.0,139327719.0,155314197.0,-0.07848639198280753,,4766.077286082005,,0.45893436765221785
ORANGE,2023,106301175,FOUNTAIN VALLEY REGIONAL HOSPITAL AND MEDICAL CENTER,FOUNTAIN VALLEY,,18585.0,8675.0,94908511.0,95582313.0,100101340.0,7208472.0,43080296.0,50288768.0,-0.047278903995554074,,5386.136131288674,,0.5298657356451415
ORANGE,2023,106301188,ANAHEIM GLOBAL MEDICAL CENTER,ANAHEIM,1.0,33633.0,11870.0,80969797.0,81187727.0,82408454.0,17092133.0,26753420.0,43845553.0,-0.01503585634316379,82408454.0,2450.226087473612,11870.0,0.5415050379834841
ORANGE,2023,106301205,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,NEWPORT BEACH,4075.0,151816.0,109651.0,1565207812.0,1659089283.0,1664769042.0,12236045.0,65447183.0,77683228.0,-0.0034234197388881573,408532.28024539875,10965.70217895347,26.908220858895707,0.04963125497101723
ORANGE,2023,106301209,PRIME HEALTHCARE HUNTINGTON BEACH LLC,HUNTINGTON BEACH,861.0,19258.0,12866.0,59646855.0,60294016.0,69381484.0,9992621.0,12558446.0,22551067.0,-0.1507192355539893,80582.44367015098,3602.735694256932,14.94308943089431,0.37807637971859537
ORANGE,2023,106301248,LOS ALAMITOS MEDICAL CENTER,LOS ALAMITOS,,53950.0,27250.0,263476499.0,265556111.0,260197236.0,1643810.0,18681592.0,20325402.0,0.020179821807979406,,4822.933012048193,,0.0771431307047996
ORANGE,2023,106301248,LOS ALAMITOS MEDICAL CENTER,LOS ALAMITOS,,12972.0,6602.0,65513407.0,66284374.0,66231489.0,1095675.0,4222073.0,5317748.0,0.0007978501841173004,,5105.726873265495,,0.08117037784342371
ORANGE,2023,106301258,"SOUTH COAST GLOBAL MEDICAL CENTER, INC",SANTA ANA,1.0,23838.0,12483.0,65898518.0,66029993.0,70329165.0,5308160.0,28347432.0,33655592.0,-0.06510938142913328,70329165.0,2950.29637553486,12483.0,0.5107184959758883
ORANGE,2023,106301262,MISSION HOSPITAL,MISSION VIEJO,5081.0,78140.0,73452.0,759066169.0,780897355.0,780001032.0,13674874.0,36150824.0,49825698.0,0.001147811545603199,153513.2910844322,9982.096647043767,14.45620940759693,0.0656407834189749
ORANGE,2023,106301279,"THE UNIVERSITY OF CALIFORNIA, IRVINE MEDICAL CENTER",ORANGE,,149991.0,46767.0,1824445271.0,2001614017.0,1891374489.0,232978225.0,306634360.0,539612585.0,0.0550753177504352,,12609.919855191312,,0.29576803074187696
ORANGE,2023,106301283,PRIME HEALTHCARE SERVICES GARDEN GROVE,GARDEN GROVE,1286.0,14801.0,19870.0,70726109.0,71398933.0,75161476.0,9533283.0,21204097.0,30737380.0,-0.05269746818205252,58445.937791601864,5078.134990878994,15.451010886469673,0.43459735640200425
ORANGE,2023,106301297,PLACENTIA-LINDA HOSPITAL,PLACENTIA,,12866.0,26011.0,112756980.0,113256324.0,101410935.0,1278236.0,15959508.0,17237744.0,0.10458920598553066,,7882.087284315249,,0.1528751834254518
ORANGE,2023,106301297,"PLACENTIA-LINDA HOSPITAL, INC.",PLACENTIA,,3446.0,6339.0,30075250.0,30264519.0,27054454.0,360767.0,3883802.0,4244569.0,0.10606694261356012,,7850.973302379571,,0.1411316281660169
ORANGE,2023,106301317,SADDLEBACK MEMORIAL MEDICAL CENTER,LAGUNA HILLS,697.0,45357.0,30142.0,427184829.0,438494411.0,420060404.0,4831135.0,15434748.0,20265883.0,0.042039320314164734,602669.1592539455,9261.203430561985,43.24533715925394,0.0474405494395495
ORANGE,2023,106301340,ST. JOSEPH HOSPITAL,ORANGE,5479.0,88006.0,78954.0,865277329.0,876928188.0,914355573.0,20572195.0,96254910.0,116827105.0,-0.04268010255818119,166883.6599744479,10389.695850282935,14.410293849242562,0.13501694899948083
ORANGE,2023,106301342,ST JUDE MEDICAL CENTER,FULLERTON,5561.0,83094.0,66465.0,833251720.0,845324879.0,854488469.0,24032992.0,43088020.0,67121012.0,-0.010840317406534062,153657.34022657794,10283.395539990854,11.951987052688365,0.08055310344873935
ORANGE,2023,106301357,"ALTA NEWPORT HOSPITAL, INC.",TUSTIN,89.0,24275.0,4438.0,205651740.0,205954252.0,223165750.0,11564956.0,71710400.0,83275356.0,-0.08356952008934489,2507480.337078652,9193.23377960865,49.86516853932584,0.4049338751036096
ORANGE,2023,106301379,WEST ANAHEIM MEDICAL CENTER,ANAHEIM,2232.0,39880.0,25709.0,151439778.0,152563172.0,135925469.0,13367423.0,43151413.0,56518836.0,0.10905451677420551,60898.507616487455,3408.361810431294,11.51836917562724,0.3732099765756392
ORANGE,2023,106301380,KINDRED HOSPITAL WESTMINSTER,WESTMINSTER,,29547.0,,59971792.0,60243063.0,67846468.0,468535.0,8574385.0,9042920.0,-0.12621212503753337,,2296.221883778387,,0.15078622296295566
ORANGE,2023,106301566,"ORANGE COUNTY GLOBAL MEDICAL CENTER, INC.",SANTA ANA,,49382.0,21646.0,242803211.0,243438328.0,236291103.0,21568559.0,60869431.0,82437990.0,0.029359489356992296,,4784.964217731157,,0.33952594638462175
ORANGE,2023,106304113,CHILDRENS HOSPITAL AT MISSION,MISSION VIEJO,1678.0,10046.0,14023.0,110653181.0,110851597.0,83880407.0,5009733.0,25875653.0,30885386.0,0.24330898904415424,49988.32359952324,8349.632391001394,8.356972586412395,0.2791188262360031
ORANGE,2023,106304159,HEALTHBRIDGE CHILDRENS HOSPITAL - ORANGE,ORANGE,,8192.0,,15664516.0,15907501.0,13691569.0,4250307.0,9911484.0,14161791.0,0.1393010756372104,,1671.3341064453125,,0.9040682137896887
ORANGE,2023,106304409,KAISER FOUNDATION HOSPITALS - ANAHEIM,ANAHEIM,3488.0,108483.0,114551.0,1173140679.0,1324605742.0,1177244003.0,8293127.0,76409905.0,84703032.0,0.111249509440825,337512.6155389908,10851.875436704368,32.84145642201835,0.07220193921857858
ORANGE,2023,106304460,"HOAG ORTHOPEDIC INSTITUTE, LLC",IRVINE,,4400.0,,156307036.0,156839933.0,115700267.0,38153.0,85891.0,124044.0,0.2623035167963251,,26295.51522727273,,0.0007935919148258944
ORANGE,2023,106304585,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TUSTIN,TUSTIN,,20618.0,,39250090.0,39306732.0,37883571.0,,2333111.0,2333111.0,0.036206545993190176,,1837.402803375691,,0.059442182170792474
PLACER,2023,106310791,SUTTER AUBURN FAITH HOSPITAL,AUBURN,639.0,12664.0,28437.0,173582133.0,174832671.0,170741108.0,6412862.0,15043206.0,21456068.0,0.023402736894639103,267200.4820031299,13482.399557801642,44.502347417840376,0.12360758350630477
PLACER,2023,106311000,SUTTER ROSEVILLE MEDICAL CENTER,ROSEVILLE,3272.0,126882.0,85228.0,1083105933.0,1088184592.0,990129202.0,31606785.0,118426226.0,150033011.0,0.09010915126061626,302606.7243276284,7803.543465582195,26.047677261613693,0.13852108683814218
PLACER,2023,106314024,KAISER FOUNDATION HOSPITALS - ROSEVILLE,ROSEVILLE,3668.0,102094.0,124755.0,1180517805.0,1387005096.0,1247936171.0,24170009.0,79075851.0,103245860.0,0.10026561935573451,340222.51117775356,12223.403637823965,34.01172300981461,0.08745811334882832
PLACER,2023,106314029,"NORTH VALLEY BEHAVIORAL HEALTH, LLC",ROSEVILLE,,5623.0,,5416624.0,5416624.0,5411549.0,,,0.0,0.0009369304570522155,,962.3953405655344,,0.0
RIVERSIDE,2023,106330120,HAZELDEN BETTY FORD FOUNDATION,RANCHO MIRAGE,1591.0,25941.0,,27669382.0,29020122.0,35528833.0,,,0.0,-0.22428268909413956,22331.133249528597,1369.601518831194,,0.0
RIVERSIDE,2023,106331152,UHS-CORONA INCOPORPORATED,CORONA,,60298.0,48875.0,238212397.0,240190703.0,239976076.0,21154969.0,60906348.0,82061317.0,0.0008935691403509485,,3979.8347540548607,,0.34448802007563023
RIVERSIDE,2023,106331164,"DESERT REGIONAL MEDICAL CENTER, INC.",PALM SPRINGS,,101221.0,54020.0,646847876.0,650213953.0,589961589.0,110137980.0,118404095.0,228542075.0,0.09266544300072871,,5828.450509281671,,0.35331657330818844
RIVERSIDE,2023,106331168,EISENHOWER MEDICAL CENTER,RANCHO MIRAGE,,83663.0,71002.0,1051558720.0,1075112332.0,1136523578.0,15741772.0,69591863.0,85333635.0,-0.05712077163672605,,13584.542485925678,,0.08114966228419465
RIVERSIDE,2023,106331194,HEMET GLOBAL MEDICAL CENTER,HEMET,,43347.0,55524.0,175677609.0,176404898.0,181214174.0,9961089.0,71367747.0,81328836.0,-0.027262712399289502,,4180.547073615245,,0.462943664038597
RIVERSIDE,2023,106331216,"JFK MEMORIAL HOSPITAL, INC.",INDIO,,17247.0,47789.0,142620636.0,143179601.0,141977911.0,8735704.0,45170496.0,53906200.0,0.008392885520053935,,8232.035194526585,,0.3779691460638277
